hops,simple_graph_upper_bound,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,min_80_simple
76,4.326732104315428,100.0,100.0,26.75956221207004,26.67913306753825,26.63411713971442,10.533188821916077,6.331506902389406,5.579790337338754,5.5417229505125185,5.395047773823624,4.368273055569853,4.352110191850361,4.190725077796893,4.175772690790213,4.07440329026089,4.041345471419408,3.994844143009387,3.715870649755365,3.6358585233654233,3.61632837319377,2.374901336963543,2.3447478890840316,1.5691760980110094,1.5668157695429508,1.5081890079952105,1.308095690969222,1.1316816745802343,1.1023291221928502,1.0968086460854598,1.0844165628402755,1.0842383004545462,1.0057213830641032,0.9156054302212321,0.8972862455203089,0.8931540962886857,0.8904891957497642,0.8812719108975969,0.7948137779540104,0.728777320299358,0.6720348490684943,0.650152999889828,0.6334182761787711,0.619881559521572,0.6051877251952515,0.5956682652492763,0.5923597562337279,0.5820902079948376,0.5264055951174818,0.5263579045630403,0.5235732253832908,0.4960609699310587,0.4902288646456788,0.4839228918269829,0.48354960661148505,0.4834511664414212,0.48085009562331604,0.47905764539466594,0.45443523803845265,0.4492839225065202,0.44698588043351245,0.4455966892316944,0.4244865515785297,0.42438420450249664,0.42438420450249664,0.4243804452984611,0.42406811639397113,0.4052409955930549,0.3843001335932087,0.38394533743710857,0.3775299483158438,0.37190510492352596,0.29904346799706655,0.291704886643274,0.2913040102991591,0.2906426323134536,0.28862968048159365,0.28816825600676516,0.28562826030377947,0.28287567423259063,0.2824414486797406,0.2824414486797406,0.2812501281205615,0.2812501281205615,0.28118169414766736,0.2755423663490636,0.27474581035529144,0.2726879189136489,0.2722536155637104,0.2714703203167485,0.243339914125812,0.233235372638124,0.22879509683719162,0.22808418216935644,0.21897592612590466,0.21881542275946428,0.21737224468501518,0.217312781355576,0.217312781355576,0.21717902918768817,0.21675949067565595,0.22550732844122662
77,4.331928801442861,100.0,100.0,27.565700243212994,27.48793426081086,27.449718107543635,10.953792921153802,6.364068900973593,5.641992890787012,5.608223496971248,5.430419351566774,4.460703463472306,4.4443060455959165,4.303599345705171,4.291512898208644,4.178883003378427,4.149836434920526,4.113708750203102,3.7969664551472833,3.583947064630347,3.5670916142715026,2.511598671626259,2.4761446471561377,1.635479294762147,1.6337368388469087,1.5662251058898762,1.3727759795706473,1.227667432770382,1.1969615035184655,1.1929974208916536,1.1866290287358268,1.1863874158226826,1.1120656349319227,1.0238527697328816,1.0060380301703475,1.0028787069091551,1.0018115883057557,0.9760888848943515,0.9110579438742701,0.6713543827878242,0.6135650957376624,0.5973444077328203,0.5969314606138836,0.5871837423148397,0.5736500672666937,0.5641650632760538,0.5615372576562448,0.5506951778726269,0.48320362297942293,0.4828438362873605,0.4804545588084893,0.45403205507827604,0.4495590647702077,0.4428604125041673,0.4428604125041673,0.44278549863947686,0.44043704084876434,0.43782967068861206,0.41310198478749477,0.4087085757317423,0.40583911328607164,0.40301489219476294,0.3791955369546394,0.37866251485986974,0.37857458506281016,0.37857458506281016,0.3782245684753979,0.3648094597408758,0.343851311849594,0.34351072441200353,0.3373879567566827,0.3331103318989242,0.27666622557461273,0.27047845448171826,0.26957032312299267,0.2689064339679748,0.26603811079885253,0.2655608587538019,0.2637504306402801,0.2611079760844151,0.2610473801577723,0.2610473801577723,0.25916028716176853,0.25916028716176853,0.25912801335420166,0.25412382007832585,0.253552185955035,0.2507976400797527,0.250604991905457,0.24985418759436895,0.22009741209820868,0.2098328336041519,0.20437871844442096,0.20366171244128484,0.19515742640127243,0.19491091578199768,0.19313235687653757,0.1924566738379965,0.1924566738379965,0.19230652401627887,0.1918592891115961,0.22287630804759967
78,4.323172034705784,100.0,100.0,27.35998974670098,27.270601778817213,27.230116982101915,10.781278519707753,6.499029501991582,5.7407812270260035,5.709842509706682,5.54830001853316,4.642957859576191,4.623583394641803,4.496851016227847,4.4862612480627675,4.386894206620333,4.361582617170391,4.326866514841765,4.0340826385163195,3.84637181587529,3.8297736202994157,2.452264021502012,2.417182445518441,1.6550070584721226,1.6531299837975315,1.5466860593633165,1.3890165644685335,1.230821578448298,1.1988659325495552,1.1933480835314436,1.1884824006753225,1.1883596427172864,1.108223248557878,1.025469470387575,1.0088701601877748,1.0035728522599254,1.0028003118070015,0.9790699625935739,0.8998239417118481,0.6498518240646928,0.5949582919583122,0.5703743270117876,0.5702975044536381,0.5576934230098701,0.5437253941338046,0.5358825186844401,0.5330252389121563,0.5233969033597257,0.4704619454101985,0.47012951451536245,0.4676296368166605,0.4455103235198727,0.4426451154368104,0.4363924508768523,0.4363924508768523,0.43629926599347935,0.43415141464670437,0.4325352046457175,0.4078212008837177,0.4024259514500055,0.40041494010066714,0.39915717900814685,0.38571500253970115,0.38571500253970115,0.3856581933428781,0.3856577391924046,0.3854554873285015,0.36828616957906773,0.34615367870405167,0.345832578524917,0.3397008040168724,0.3362846749556171,0.27822066272778107,0.27269852595984667,0.27167067165692715,0.2716696809951173,0.2657796969451053,0.2651536686378396,0.2632408488908742,0.26048407061501605,0.25997356492463697,0.25997356492463697,0.25710183367366224,0.25710183367366224,0.25695522461466896,0.2521832824220523,0.25170390744771326,0.25008840352919226,0.24970534936272215,0.2485730155807639,0.21946464218343414,0.20952435417478746,0.20505424858984214,0.20387961008040026,0.19508040149928368,0.19497004950668723,0.19285263231119779,0.1919901915499374,0.1919901915499374,0.19190456453661867,0.19084911049666906,0.22113698818473607
79,4.328277581843348,100.0,100.0,25.310759048964464,25.18913713394712,25.159569335592458,9.020150463996702,5.464485116700677,4.7114013757655835,4.681386396009501,4.556804325614297,3.7238838668964034,3.70720797555738,3.5762573261982418,3.5634655562118343,3.473690498642118,3.4424748272309356,3.3837340054602008,3.042779199616777,2.93854623699262,2.9252644011543425,2.057249377336479,2.024501910932617,1.2851935823017189,1.2823259867926435,1.258066753768194,1.1034279887445717,0.9559340061271405,0.930911993293602,0.9225123888744956,0.9191739599204716,0.9189851140173761,0.8600169701380284,0.7805590767805675,0.7656708757801622,0.7638018810653312,0.7628317501114277,0.7396670668710843,0.6656926298203358,0.5784539130805596,0.5209377184400366,0.5090902485415842,0.5089005793042818,0.5005727855493619,0.4855669555448351,0.47733052914107804,0.47403635992313276,0.46459746610682,0.4156716795737424,0.4156137423697428,0.41321610704499856,0.39638499657913395,0.39112628828901286,0.38693700988072205,0.38656215376367725,0.38649594333739873,0.38486377934979965,0.38275784185368605,0.35623322940086166,0.3530979634034282,0.3510642503089552,0.3510222309610824,0.3393825654782343,0.33927254012042035,0.33927254012042035,0.3392696014457679,0.3391053768112189,0.3268756443998742,0.30964188761290795,0.30936310484961466,0.304465138287833,0.3000578327369755,0.2560642529011126,0.2505799166945992,0.2499123152992141,0.24970337898140646,0.2469072742895176,0.24640952831188792,0.24499992289242417,0.2420431331084254,0.24140719508170258,0.24140719508170258,0.24037732496058112,0.24037732496058112,0.24022365840861526,0.23393104855023425,0.23348920733799838,0.23093928678345796,0.23066133609680137,0.23001098891352445,0.2055097733352817,0.19503237135833643,0.1914538601074475,0.19083882863836799,0.18402248493361384,0.18393018569122022,0.18191006223488965,0.18174755028856404,0.18174755028856404,0.18165510650588362,0.180825203410758,0.20890147949028753
80,4.32814771882419,100.0,100.0,24.87874688485438,24.776386728589216,24.74636819240197,8.556954794719958,5.683274556062303,4.996499702127329,4.969622921960768,4.812699058504781,3.89231389631139,3.867179092019451,3.722171428830307,3.7127936407510203,3.614574820108708,3.588359180205542,3.5577688779194117,3.241123605510871,3.1282731789685987,3.114934224713215,2.194132927678451,2.1648716885699106,1.393085463895291,1.3904147616712974,1.3133951698330693,1.1354774523922708,0.9869501254061271,0.9562493483321872,0.95130038741612,0.9473830618765491,0.9472479101583617,0.8749860214266599,0.8083568746067257,0.799609063495659,0.7967265411466249,0.7944122304585435,0.7779881440429018,0.7263958997684759,0.6053031601043559,0.545288518164885,0.5344935818214611,0.5342932435535167,0.5263554906528312,0.5128192384044147,0.5051111785962477,0.5028427027202657,0.493689873398414,0.43502738219561876,0.43497406350560913,0.43267840040590666,0.41751004552931875,0.41202328019226314,0.4086507097704195,0.40864142152555905,0.40852791986624787,0.40602821695879543,0.4044889792866166,0.38012349196776485,0.3759160511644753,0.37502237105168035,0.37251589858931317,0.36064116313497324,0.3603135831696251,0.3602988062329744,0.360263863429216,0.36010236773058696,0.3469070674817156,0.3283502518630153,0.32803766969390974,0.323507139669801,0.31944189487728847,0.258807899587202,0.25365912580734135,0.2521664634569266,0.2517113029530192,0.24937579150492425,0.2485509991486187,0.24691052267298907,0.2441522442255166,0.243664341961851,0.243664341961851,0.24295771992021553,0.24295771992021553,0.2428809059133232,0.23712004725025654,0.2367160977441353,0.23493786224081165,0.2346103672471148,0.23412098099603593,0.2146253839759401,0.20671502516544624,0.2032088819757714,0.20250594092623667,0.19428325477893618,0.19391666069561464,0.19239008195152246,0.19235127575192223,0.19234997219573224,0.1921977123053224,0.19149827409416,0.2011793755577644
81,4.340673504314764,100.0,100.0,24.169661520241288,24.047278078481472,24.014181218418155,8.943150073636057,5.571737457420035,4.771828079412327,4.7421732331102415,4.623961161976954,3.7567617818484247,3.741785388209445,3.625218670370731,3.616213688534912,3.5311989432509368,3.5061848564414335,3.461410035143303,3.1653673446285753,2.968717740660298,2.957370064206915,2.1403758639467774,2.1112521843364016,1.4164330938411025,1.4148343900252245,1.372069704642236,1.2139815615622045,1.0863596263135313,1.0647784914609868,1.0572034206003946,1.0528873294644958,1.0528551437686813,0.9845403756120024,0.9086676829036401,0.8918664094326162,0.8889978467323544,0.8865059406985472,0.8631756654829349,0.8141603388507584,0.5539106565933387,0.4965223731215137,0.4847328643196079,0.48469566069805137,0.4762554749255122,0.46424672068097783,0.45657179513038254,0.45185245039769667,0.4429371908008787,0.38506552401299227,0.384872577810032,0.38277410370157666,0.3655182646850423,0.3625759417686994,0.3584101811174185,0.3584101811174185,0.35834968170753534,0.35613103193294554,0.3530866225476028,0.3260119075381213,0.3223020316725563,0.3215145593990484,0.31813277747156565,0.30686346796497244,0.30678134066604695,0.30676555583685367,0.30676555583685367,0.3065513112534528,0.2963739069911169,0.2787696139644611,0.278509891076282,0.27340813644916656,0.2691286719276059,0.2303538446091479,0.22518015623999257,0.22468287780908835,0.2246495625828988,0.222571482560021,0.22188183786081642,0.22019651175610444,0.2175721997055258,0.21730913167032848,0.21699243896569087,0.2166629617257411,0.2166629617257411,0.21653736679736998,0.21161993711399946,0.21110663776817729,0.20907416984414956,0.20864070727257034,0.20830813423737415,0.18815193046814296,0.17990453038836393,0.1762918924767471,0.17567343518920397,0.16852441192361947,0.16797244606924316,0.16627092205991456,0.1653357641647967,0.1653357641647967,0.16526816318177232,0.16463134546620073,0.18950629430471522
82,4.3382089975604305,100.0,100.0,24.546310628372645,24.42714473369996,24.391117740692795,8.650154573439389,5.540565751151664,4.768377813947854,4.738613561202159,4.611979443126034,3.705924745158149,3.6906639282679956,3.521683902355951,3.510870629865337,3.4241909529797665,3.4085964851086454,3.3750647763863384,3.0424352807952886,2.8755986629848866,2.8658602233240744,2.064667421557888,2.0479230089235916,1.317935074624847,1.3160085798158472,1.278907176705101,1.0951250976754687,0.9844256021945,0.9632838409877255,0.9574057522364712,0.9525324314515864,0.9523536120226317,0.888450040249258,0.8141504160113868,0.8080541323687838,0.804587360867128,0.8026262375447827,0.7679696639555654,0.7219470802086828,0.5106433029220631,0.4522300625485397,0.43958427626168173,0.4391791880842661,0.4294743534420467,0.41679476987300695,0.4103867588266568,0.4070617617861159,0.39858726187156024,0.33741246438514977,0.33720167105199156,0.3352507966024611,0.3199644358899237,0.31764254125450264,0.3119224848678979,0.3119224848678979,0.3118645776397104,0.3092909255759303,0.3076635163692441,0.282311094635546,0.27916131889647205,0.27800121092313823,0.2764459984347263,0.26362552440082865,0.26362552440082865,0.26358316300193746,0.26341949025733086,0.26328416745386934,0.25225852048018,0.23831763611815043,0.23804684796108858,0.23357592868774507,0.2301956686302369,0.21162757042657393,0.20812087559854572,0.20767182491636482,0.20714426487052945,0.2061308864410783,0.2051984926517702,0.20391781251897637,0.2015375229930237,0.20105845111921636,0.20105845111921636,0.19961749162776296,0.19961749162776296,0.19937903900706672,0.19481577244803636,0.1942888586430213,0.19223162958103948,0.19198244082195334,0.19123555858336322,0.17636238564907075,0.16941340497627308,0.16729012310279576,0.16657776552721676,0.15846872060483894,0.1580912905167569,0.15617822157154795,0.15482537197597404,0.15482537197597404,0.15476818371095252,0.15408499338775045,0.18044929365462709
83,4.3368983350790415,100.0,100.0,25.19140263010991,25.060111817407254,25.029227794173913,8.166213391759277,5.6064659255397995,4.844116041829906,4.815559917254139,4.721653804301573,3.9502908562905508,3.9370661138349923,3.8149408181743483,3.8071333443258104,3.727721137917672,3.705144288602162,3.65788866910488,3.2942136397749637,3.1698040237984344,3.158426627589518,2.162106117852695,2.1376997684459083,1.4081778170394335,1.4064461952003913,1.3343793174346614,1.163880524346718,1.0041005642408773,0.9818290948498275,0.9704335601977165,0.9682740766606631,0.9682638237530378,0.9076639890817781,0.8483787788388469,0.8408884578166634,0.8386316038455948,0.8371398099623569,0.8081915092577167,0.7539108963763905,0.5531019454293732,0.49597159942240826,0.4876930546338033,0.4876345827084513,0.482476846716257,0.4693807525718545,0.4630469121721891,0.4605699920733267,0.4540177609149931,0.394056636530594,0.3939285853799535,0.3918817404689896,0.3624497113564994,0.358934177223812,0.3532857038013716,0.3532857038013716,0.3532287114014083,0.3514414405330233,0.3484800701500179,0.3246671859215535,0.3214151292309071,0.3207009197283512,0.3192999952048955,0.3094872641056793,0.3094328719229389,0.30941406080693395,0.30941406080693395,0.30918306282554714,0.29876178342529924,0.2842578409821317,0.2840633069745987,0.27996080677006374,0.2768804481473267,0.23679654832233363,0.23225110815128364,0.23207848388328464,0.23169000914440968,0.23019795531432186,0.22945235644896142,0.2278893995060882,0.22509932364938467,0.22478291441915454,0.22478291441915454,0.22384951602218534,0.22384951602218534,0.22370535011089218,0.2156619733194562,0.21533083083829785,0.21351603859873095,0.21296134462365757,0.21222892046546837,0.19247979390642578,0.18347990785377802,0.1806703362186384,0.18003668785166432,0.17284746598520467,0.1727922348338538,0.17076998885429756,0.17059219255001806,0.17059219255001806,0.1705419061263863,0.16954304156208505,0.19288174496292318
84,4.340652588073368,100.0,100.0,25.027000835768135,24.87527164269673,24.844909432694923,8.041115755569946,5.512372058987471,4.768535050354696,4.741501051055424,4.6640162347012355,3.919805360846971,3.9019890730585884,3.770896202348271,3.762465296233736,3.6894800841359783,3.678611358399677,3.6492269670264066,3.2389515491058845,3.028411883818758,3.018358808743285,2.1054145555762496,2.091940056341983,1.3334619585574343,1.3310331151005617,1.2847617537451113,1.1449642990922209,1.0149986393433454,0.9968791879549599,0.98690586072612,0.9835375455082559,0.9833220004996578,0.9199059740267609,0.8537228697246176,0.845910170188415,0.8435483144384132,0.8404570898967062,0.8262705083504219,0.7853458871856309,0.49817485457684485,0.44219949375905326,0.42466346425332574,0.4245785441357169,0.4171203872222535,0.40503156533767637,0.3978995272354512,0.3955206174923753,0.3891853292086345,0.34217465908177674,0.3420393343016054,0.3399381557130156,0.3262428865840409,0.3239748228527619,0.31871761210343835,0.31871761210343835,0.31867990117566924,0.3161842380002636,0.3144938454267079,0.2910330844780923,0.288234282637386,0.2880293497429934,0.2868587627204084,0.2764684379094042,0.2764684379094042,0.2764484966911586,0.2764401383534937,0.2763003561311417,0.26743530836612056,0.2524570632778167,0.2522372875652701,0.2479855896364136,0.2445839071801474,0.21617214623952874,0.21328938960774135,0.2132375823069732,0.21295846435379162,0.2116937992010358,0.21089460845805905,0.20984915851541655,0.20766097935354683,0.20667922716957757,0.20667922716957757,0.20633242308173724,0.20633242308173724,0.2062118458722936,0.19962549423787995,0.19913811898643563,0.19729961309100952,0.1968179988592758,0.1966965975710797,0.17747265629791256,0.1707340044422767,0.16868393101852086,0.16751449519667436,0.16133894048890896,0.1609897499499945,0.15817841116378578,0.15788960395669635,0.15788960395669635,0.15782983109333765,0.15641659027792157,0.18392274124627664
85,4.331836988490626,100.0,100.0,22.532326923462037,22.388408445683694,22.36651966321769,7.831684912604004,5.065508043714202,4.319188425169139,4.294894076962822,4.1887668847307395,3.4762863039342724,3.454756966287642,3.3463350332377013,3.33807757585782,3.263031030205734,3.2443908675220494,3.2199689426766716,2.926978190714817,2.7860766368831196,2.7776823982551724,1.94293036151383,1.921997843929146,1.2871171391609253,1.285683283206615,1.2649549421441308,1.1050100808331045,1.0030245812119056,0.9825792342377159,0.9739712507450506,0.9721853289321482,0.9721321012375551,0.9134921278263385,0.8576653481910214,0.8488725978627772,0.847522685447326,0.8436742463207865,0.8011802995007632,0.7536683373356481,0.4990367335481545,0.43727091191216066,0.42466314766521285,0.4245804395016583,0.4199510412701091,0.4093336348895382,0.40258697805839355,0.40112511111384824,0.39325949125088033,0.3322951383338928,0.33223260656994613,0.33053110191248997,0.3145946524894341,0.31170160859308543,0.30676497427963667,0.30676497427963667,0.3067248902629934,0.30409080338704325,0.3007543020339458,0.2763965476261268,0.2746121808827644,0.2728048025836601,0.27268508617208537,0.25981765241827576,0.2595618660706042,0.2595618660706042,0.2595618660706042,0.2594761657338437,0.25114216307834336,0.2381502734417459,0.23793300653791039,0.23411420054507676,0.23034438493707807,0.2055476349607726,0.20206553210007708,0.20147705191065157,0.20146546735275733,0.19964395439968563,0.19902613331191404,0.19791496527514987,0.19551605404541922,0.19502802545048828,0.19502802545048828,0.19416615277868038,0.19416615277868038,0.1940422520077508,0.18762740335245562,0.18734551389591758,0.18581648283409719,0.18533889133209547,0.18456117439704653,0.1640463502781481,0.15834088205524421,0.15618565364897788,0.15556385408314313,0.147914381688952,0.1476147403106964,0.14622321025533203,0.14598974741084217,0.14598974741084217,0.14595679792833097,0.14517657754832994,0.1765908990905634
86,4.3372830807672225,100.0,100.0,23.123453184665394,22.974103741078444,22.955427821654162,7.197116750612022,4.8648802093245465,4.112745490220155,4.0880985575784194,4.0160711847542,3.3624397158623403,3.342061289010005,3.265969372102678,3.259899995318019,3.18129207177958,3.1664039615863078,3.146836279161339,2.7980686401241446,2.682788831536476,2.673269883695802,1.9405698212579983,1.9280610072469222,1.184668775703649,1.1827477306834582,1.1438940944595875,0.9825035505778624,0.8724755603606452,0.8568774486115643,0.8469225191271877,0.8447528253109267,0.8446890815266905,0.7916510218991261,0.7375336147101526,0.7279491788274026,0.7264978562795013,0.725298222243813,0.7017288060476969,0.6646516251280832,0.4896782378397258,0.4281834313641898,0.41966042149275307,0.41961159931424397,0.41354524543890614,0.4034154951824643,0.39621261999244856,0.39467801982429923,0.38811268888319456,0.3386073844984967,0.33854553630297085,0.3365662859073307,0.31915302044954513,0.3174961586020216,0.3134493403988651,0.3134493403988651,0.3134160070365355,0.31056776980946066,0.3092142430782951,0.28460766281973854,0.28075080363222504,0.2801479533556882,0.2784536450632305,0.26709408097643805,0.2668792781206559,0.2668773411671272,0.2668687326289977,0.2667683602086977,0.26166170779012593,0.24733344115131736,0.24694058818889456,0.24292155027506024,0.23972157689741266,0.20964857758398692,0.20623422261883137,0.2060565771843429,0.20598723431942118,0.2047424597509653,0.2038627382543426,0.20304462315040753,0.20091825091561033,0.20019960981105578,0.20019960981105578,0.20004773209465115,0.20004773209465115,0.19974717257669966,0.1954701261572733,0.1950880716401299,0.1932909117799695,0.1926879315835995,0.1925688582688029,0.17596385914224255,0.1676898178703532,0.16545504099607267,0.16479545124422046,0.15813868705757772,0.15777414612234222,0.15616661000675702,0.1559929900679399,0.1559929900679399,0.15590750821640964,0.15550630304500582,0.17580574959327755
87,4.340467195813693,100.0,100.0,21.963203533959973,21.805772080726673,21.78158044836824,7.035713036270063,4.92203477655468,4.177240532912652,4.153141535103724,4.080833409825266,3.3347085790163096,3.316161539678852,3.205242921738091,3.198954271675474,3.1230617896484203,3.111459362507104,3.080979363127774,2.7515598845962352,2.595987362456879,2.589808091050508,1.825191208046627,1.8131725605467064,1.1831789324337496,1.1817525032059248,1.153605206292319,1.0061146194119082,0.896638473348152,0.8782683748609771,0.8691372784794233,0.8671188033491732,0.8669682507177333,0.8123663512210241,0.7564044910800419,0.7528942343566486,0.7517422506629303,0.7492565091888981,0.7207895727317568,0.684699277730672,0.45545270016015976,0.39961777971909584,0.39356946900693324,0.3935258318713096,0.38979093767141554,0.37942740467455843,0.3738760905575601,0.37288292285355545,0.36754700487238023,0.314258997744463,0.31404427073348146,0.3123753784616166,0.28601856523851293,0.2848280988161705,0.2793489106861814,0.27932041479695774,0.2792807718723933,0.27738593247348514,0.2754424306078462,0.2507570703378793,0.24859619332359728,0.24802047302992822,0.24646064398474274,0.2385687855083775,0.23835985528757242,0.23835985528757242,0.23835985528757242,0.2382485941883746,0.23354533301714722,0.21954300635790414,0.2193229653159707,0.21524209181161555,0.21186934885923944,0.1979113229845915,0.19556207684213367,0.19503315751944408,0.19421319210350949,0.19250387885247686,0.19138737279443868,0.19064376126476118,0.18822011944650302,0.18768088565246402,0.18736929026418722,0.1871215480347662,0.1871215480347662,0.18699051134943778,0.17862091689678666,0.1783743037673605,0.1766366769397234,0.1761388341029419,0.17583763472584776,0.16327384322856797,0.1553076410595564,0.15431151233374996,0.15350411089296495,0.14756777563835516,0.1472659860645544,0.1457845241454248,0.14469993428468092,0.14469993428468092,0.14465049807970484,0.14372798363593225,0.16261330514002376
88,4.345289978263353,100.0,100.0,21.261603703230765,21.10306049984878,21.08406463805189,6.763888513696575,4.662611410753028,3.861146069521064,3.8340827349265756,3.773379221774993,3.099405974971463,3.087120351174404,3.0120926852631813,3.007573981314572,2.9367127813386227,2.91839434556654,2.89668429503638,2.5337260920439193,2.3781639436771775,2.3692030715460857,1.8212672829006826,1.8088893819486402,1.1774618600945608,1.1761071090563042,1.1583848709282552,1.0229091772633896,0.9360744359690174,0.9239420604778947,0.9143473593258998,0.9117199527231932,0.9114306820945212,0.85955903630226,0.8117994326759117,0.8054474809226224,0.8039188501944503,0.8017833420751007,0.7699346397406842,0.7374173104870487,0.4656737896089154,0.4063098053134039,0.39876155294983473,0.39873620175288993,0.3947086804443641,0.3852011343386432,0.37852631066935977,0.377878509205422,0.37188006235063636,0.3085073732990766,0.30840970801905193,0.30638308954627375,0.2955920072491469,0.2935788193919593,0.2881741609491178,0.2881741609491178,0.2881551299953071,0.2860594047248414,0.28285855816009337,0.2582376009136322,0.2569706410718026,0.25661802846346415,0.25505604803313775,0.24703769223692953,0.24671573585276088,0.24671573585276088,0.2464161219599699,0.24636215738879014,0.2396812843459823,0.2264677966680626,0.22624653589837213,0.22260476101895454,0.21969606675082076,0.1842395183374965,0.18047672207822116,0.1799508610461673,0.17990660746651885,0.17944815681712376,0.17855287962155825,0.17790687435180952,0.17559834731459137,0.17497500435833932,0.17486772652545507,0.17486764805675703,0.17486764805675703,0.17475078368156965,0.17058016884957736,0.1703380354015997,0.16886600172237748,0.16826515946659826,0.1681129165731581,0.15339248049264873,0.14728714657962594,0.1463304737994937,0.14564033691150768,0.13983275812319665,0.13962353904050415,0.1382706963158266,0.1381178851422509,0.1381178851422509,0.13802009613267605,0.13746554426538884,0.16143479886424336
89,4.343551569424943,100.0,100.0,20.281503956896568,20.108365825135763,20.08539504137641,6.812421437770816,4.816649721677946,4.026545001381006,4.0029398651116,3.950191678510359,3.1844574797361505,3.1638121168259263,3.0650232326347338,3.0568523364227724,2.9836314046170487,2.9696735316298333,2.917285566278429,2.593521635362447,2.442386426865114,2.435357811773829,1.8385148839178338,1.831065641861006,1.1556222617480374,1.1540661810806525,1.1442736457114142,0.9992341582915351,0.9287357201837113,0.9178738527629393,0.904580805773856,0.9017957995977496,0.9014426134751514,0.8487529478585162,0.8050027771251751,0.7994018986499009,0.7977712599701934,0.7956403295372487,0.7633367878563055,0.715400268509477,0.44337516528340065,0.38273074396900636,0.37478996651680774,0.374786095276108,0.37211970885823764,0.362414333007314,0.3563271062177981,0.3543708695136239,0.3495314314120693,0.29147563469873927,0.2913113471818688,0.2892608666147973,0.2789063866351482,0.2782773746527028,0.27137856110993747,0.27137856110993747,0.27130405726047246,0.2697080386253912,0.26673456401310014,0.2429118570692372,0.24053620883368537,0.23943382223593504,0.2367725044095206,0.2299097946092553,0.22954493553205824,0.2295192482274061,0.22933215216518857,0.2291923614313558,0.2227739562915508,0.21105379293327126,0.21083868838069542,0.20700103661124464,0.20301710211509078,0.17839391218695272,0.1756746719729848,0.17540309673719434,0.17506453544827671,0.17505029756710258,0.1741988189130194,0.1735021912078661,0.17094712148923025,0.16986679420214826,0.16986679420214826,0.16951290568552518,0.16951290568552518,0.1694631979830105,0.164699631989194,0.16446721430454947,0.16332001312181163,0.16255629430638463,0.16238338154862755,0.1500284623341602,0.14494415531901983,0.1424182507076042,0.14169370508717255,0.13533012697387103,0.13503266291495872,0.13296650136846375,0.13266057721568852,0.13265857277421136,0.13261283770172913,0.1321240178395853,0.15997995396651585
90,4.345664155135309,97.28614547502256,95.54023500287,19.704389734155395,19.55295593592224,19.53239817228559,5.7588300901234755,4.434232425650318,3.6916481778125374,3.6654739095685764,3.6175204196588626,2.833704321012771,2.8175394081852736,2.7814711687397784,2.7781898919693453,2.7123410440197615,2.7025483613297037,2.6898584051507255,2.371125427214849,2.301975622489484,2.296490030952761,1.7006063315684008,1.6893638459066118,1.0395005336493972,1.038292232646312,1.0237150280603942,0.8840992655018072,0.804529231770885,0.7919515779356113,0.7813969947385703,0.7794139484795559,0.779100769641556,0.7307746549672454,0.6883305239138892,0.6854572101271121,0.6844476862615577,0.6820482607327882,0.663221444246874,0.6337600865245209,0.4092910630641286,0.3481034932921621,0.3360515421740094,0.3359674979243518,0.3330859165037644,0.32357988288163364,0.3173727192532008,0.3161429361504606,0.31081386709762565,0.25352125140208964,0.253441756722888,0.2520892262910113,0.24118614773350203,0.24025483483771032,0.23196534777993488,0.23196534777993488,0.23194081696578936,0.22991640687504963,0.227678859792408,0.2034088216824718,0.20083010137947124,0.2003823722048227,0.20025088083201947,0.19396438823784573,0.19355673305094862,0.1935393132346545,0.19342180456314922,0.1932783932957132,0.1870993581930417,0.17454356532515464,0.17432054990129,0.17068305339599768,0.1674053889222755,0.15941668851100385,0.1571901133594378,0.15697911575726692,0.15691128227384177,0.1566502752201892,0.15596518876567608,0.15531429258741736,0.15322512740410818,0.1526251068041926,0.15260982624278177,0.15257820641772982,0.15257820641772982,0.15251578115337394,0.14782647087314607,0.14760131499097537,0.14650780633442662,0.14598096841409688,0.14598096841409688,0.13233501249607232,0.12840300133804514,0.12705840532730656,0.12624902442715544,0.12042252449998973,0.12027768199610095,0.11918791546067953,0.11889608019749028,0.11889608019749028,0.11887241766546247,0.11833260390660998,0.14604729399308797
